Y,ID,Author,Date,Priority,Price,Speed,Duration,Temp,Location,Agreed,State,Class,Surface,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,S.No
22.4186663,G10025,KL,2/3/2002,Medium,Extravagant,Slow,Very Long,Hot,Compressor,No,Under review,Ceramic,Rough,13.72818312,16.32342922,9.264100109,14.25387014,18.92057393,10.64119166,9.565279859,12.80361821,21.50060538,10.39135067,29.5941835,8.488289603,21.62827569,24.19439417,21.72150016,14.66804321,22.62036116,15.45621911,25.69361586,20.61579627,3.539649155,-0.168335118,-11.01463121,3.157708674,-4.352847979,2.578713304,-13.11186656,5.279749818,11.55389896,-4.826863705,57
15.18212539,G10026,HH,2/10/2002,Low,Extravagant,Fast,Long,Warm,Battery room,Yes,Checked,Metal,Rough,20.50135865,15.56651828,17.91877721,10.9754372,7.325729403,8.753654134,27.17650444,14.71038203,15.1873844,5.098977729,20.46445061,42.02518824,27.4232767,43.42197902,41.25907065,35.7489733,29.80023922,39.47654046,32.47216797,42.53550474,65.76786024,62.70099169,64.91499485,65.54234863,69.60845461,63.97610914,83.62955167,83.37334651,75.91061292,60.02202717,58
22.8886417,G10027,KL,2/16/2002,Medium,Cheap,Medium,Very Long,Hot,Boiler,Yes,Under review,Metal,Rough,-1.371150716,5.118768183,2.471363055,6.199852409,1.947318387,5.103370844,2.409051532,4.183718835,6.856123982,2.749812459,42.19469436,60.71506502,56.29248707,55.15102692,57.17540994,61.07231175,83.38020479,60.65340975,68.15379848,50.89603821,-35.501858,-12.19137235,-11.51715822,-15.53131036,-9.205025811,-20.92525845,-18.07230751,8.005004531,-9.139399492,-6.206840083,59
20.40955808,G10028,KG,2/23/2002,Medium,Cheap,Medium,Very Long,Warm,Compressor,Yes,Checked,Ceramic,Rough,16.73990138,23.35882738,25.61808207,12.63982594,10.07277334,20.75686937,31.67051991,23.69670613,17.87822726,25.66427631,17.63289117,14.56229875,26.92428455,10.70374977,22.20788384,6.408475247,21.25374861,-2.552700882,19.04179387,15.39109797,92.69844553,105.8640817,91.22557489,87.40320116,89.2096821,91.52795463,92.24490491,84.62049746,94.05684928,87.00222755,60
16.34448913,G10029,KL,3/2/2002,High,Extravagant,Medium,Short,NA,Boiler,Yes,Checked,Wooden,NA,9.990341913,6.911974333,10.65182237,13.55580038,7.008181658,0.808224047,NA,NA,2.785225453,NA,16.65570738,16.63901422,18.60553434,18.24984022,27.63318416,8.263195367,6.266954549,-3.174331841,0.726240413,NA,NA,NA,NA,154.0248992,162.038361,180.2303262,167.2394981,160.8553556,185.4965462,156.2915974,61
40.71965865,G10030,HH,3/10/2002,High,Extravagant,Medium,Long,Warm,Compressor,No,Checked,Ceramic,Smooth,44.85164507,50.99670557,49.5709679,41.66310503,38.48363605,41.5825845,47.30018242,52.73103796,40.68513002,48.46402908,72.75235517,66.59126408,74.42869716,64.43289926,56.43488268,56.2755987,75.83545372,67.3995696,73.52777088,59.25517606,28.49081192,33.94152311,14.8749442,17.85542993,13.92185557,14.00757239,9.650132728,19.693874,27.8464699,20.37583249,62
30.80176083,G10031,HH,3/16/2002,Medium,Cheap,Medium,Long,Hot,Boiler,Yes,Checked,Wooden,Smooth,NA,8.670402274,11.64757983,13.4312243,16.29737122,5.816337943,7.738279599,NA,19.03033292,14.54296574,98.88956544,104.4966001,90.2262666,100.0522004,NA,79.26329251,86.24509206,NA,90.60314962,NA,149.9001927,NA,158.1814261,166.2615599,NA,NA,155.6957704,159.4725661,152.7616613,145.642145,63
28.59418576,G10032,HH,3/23/2002,High,Cheap,Medium,Short,Hot,Battery room,Yes,Under review,Wooden,Textured,48.72888584,38.62636427,42.74511666,42.38623567,38.70789404,32.88479825,37.03898308,39.31264353,47.49288372,49.6586074,76.25355501,69.49799445,91.846522,76.66346509,71.08058051,77.37668715,79.44326258,76.11102429,71.99613785,82.17426101,53.31295855,33.38220051,56.42706342,43.64617168,55.64610257,50.90285938,52.37346875,46.32883308,48.18701736,46.79779717,64
14.906989,G10033,HH,3/31/2002,Low,NA,Medium,Short,Hot,Battery room,Yes,Under review,NA,Rough,14.91558554,19.63501313,13.10165627,NA,25.08529371,19.72077694,NA,11.16807001,5.07712554,8.291451095,97.37582002,98.19283613,95.04975102,NA,92.16495155,115.9243552,93.64989996,81.27220969,NA,NA,83.59509298,88.35584401,97.09717491,92.00435915,109.7519121,88.36146867,NA,89.97608713,102.8854581,93.82124402,65
31.58624529,G10034,HH,4/7/2002,Medium,Extravagant,Fast,Short,Warm,Boiler,Yes,Uncertain,Wooden,Smooth,34.93704345,46.28420933,42.48903632,44.08999739,38.82224839,40.20460197,37.29173063,39.49287905,37.61662579,45.78094505,70.6159186,86.48113684,94.39663739,70.3846244,75.02064787,79.57742255,61.96287213,85.91394791,86.89081771,81.1811921,190.7411652,210.4257055,191.9956678,189.5828252,191.3429042,200.7506153,195.6381373,187.1175054,179.2958581,194.1999168,66
19.3590858,G10035,HH,4/13/2002,Medium,Extravagant,Slow,Short,Hot,Battery room,Yes,Checked,Wooden,Smooth,38.36267345,32.11528022,29.5250596,25.67630774,31.48080566,30.5089734,28.83742319,33.88625664,37.43378402,22.18562581,45.99023292,49.83633853,58.89457334,51.07133798,48.68103677,39.82052338,50.55034807,47.15759351,41.44778371,63.05821316,193.1493012,185.4244591,176.448176,174.4075405,185.8748514,177.0674126,191.8595987,187.7510471,182.5449171,187.9076902,67
28.49508141,G10036,HH,4/20/2002,High,Extravagant,NA,Short,NA,Boiler,Yes,Under review,Metal,NA,NA,39.48433505,28.06593112,31.1581196,31.45095933,34.76666172,23.71481811,31.61859222,25.10085529,25.77882888,NA,55.96345345,62.43651872,61.208654,68.89425133,48.43839402,62.84904909,58.32939054,67.36441894,76.82492288,NA,155.5841145,158.328473,147.3078828,142.078069,NA,NA,160.1307488,162.3927849,161.1717664,68
11.46327455,G10037,HH,4/27/2002,Medium,NA,Fast,Short,Hot,NA,Yes,Checked,NA,Rough,2.691946012,NA,9.874881647,NA,8.338166987,NA,NA,14.42327877,NA,14.45729927,100.9826284,97.10440508,96.75196761,98.09065005,87.45505591,102.0630304,102.0065101,92.25337399,86.92285473,94.38219006,124.774512,130.3696712,NA,99.91128865,130.8509308,143.8417124,123.5747853,125.3427034,121.7979843,146.6273563,69
35.8827906,G10038,HH,5/4/2002,Medium,Extravagant,Slow,Very Long,Hot,Boiler,Yes,Under review,Ceramic,Smooth,28.83583613,28.37364622,29.79826025,28.9180951,35.5983888,33.68214075,36.27397279,17.67635786,34.04755745,28.29423471,98.25303486,67.32874043,97.60080265,110.9854604,95.31946487,84.61758322,108.5002487,105.2860669,102.9525761,96.82494207,165.5289919,173.2697183,173.6408183,170.3790357,169.7506134,170.7144018,201.3503357,154.7140812,185.0972099,173.7935454,70
19.50111671,G10039,KG,5/11/2002,Low,Extravagant,Fast,Short,Warm,Boiler,Yes,NA,NA,NA,19.85546695,NA,NA,17.59251118,NA,16.08869146,23.05226278,12.5092396,17.14619636,NA,18.98916486,7.724194895,6.657880818,19.8713212,-4.728627929,24.80688159,11.19202111,0.068782771,NA,10.87361414,-23.13775135,-27.33116755,-11.0326722,-13.0739468,-12.28340156,-14.95490624,-0.276932884,-11.69356996,-16.28951363,-6.522845763,71
27.20961675,G10040,HH,5/18/2002,Medium,Extravagant,Medium,Short,Hot,Boiler,NA,Uncertain,Ceramic,Smooth,27.10741407,NA,NA,36.17528975,22.61334983,33.62115864,NA,21.5261347,32.69286002,32.45369235,43.00673229,NA,66.98787323,65.13969335,NA,43.20943943,39.57348163,NA,44.28601502,41.82940997,5.196830034,-30.20221516,0.899901507,-1.599526218,-9.398921396,-16.89188644,-34.12638812,-4.100334659,NA,-10.03895917,72
26.74825548,G10041,HH,5/26/2002,Medium,Extravagant,Slow,Long,Warm,Compressor,Yes,Under review,Wooden,Textured,37.66248542,38.13724352,39.83625384,40.5275115,34.68689073,39.17004514,38.0785621,39.71286337,37.24726633,36.58688293,40.09866822,46.01839784,58.6982636,44.15173122,59.52466892,71.77920158,61.99982224,47.70194114,52.59745857,70.17574013,115.61663,115.9103,107.6993919,103.1899622,88.79140406,105.2199376,118.3560318,88.23540217,102.9447333,96.31756181,73
22.28273596,G10042,HH,6/2/2002,Medium,Extravagant,Medium,Long,NA,Compressor,NA,Checked,Wooden,Rough,4.212415391,5.931159406,NA,2.437534865,9.201991272,4.303437479,9.181739775,-6.674530645,NA,0.131332276,91.00835871,97.05701141,105.9780955,81.51626487,NA,NA,89.24966362,94.70856277,100.2777044,NA,NA,143.3095862,132.7007867,140.4319667,118.9014844,148.2571601,148.3531577,138.6349415,151.6696611,160.9906199,74
25.82707202,G10043,HH,6/8/2002,Low,Extravagant,Medium,Short,Warm,Boiler,No,Under review,Ceramic,Textured,40.04695865,46.37581219,41.60448219,41.94372283,40.89178209,40.79551529,43.45452302,42.10917879,34.25494741,33.07785416,32.23921429,43.28204569,63.94754896,38.36048185,53.04647252,39.11020986,53.53862584,51.33077628,41.28529357,40.20423708,61.61575572,58.48403992,40.98831473,58.61299988,66.83122976,57.66108395,62.02196081,70.75631892,49.39558278,63.71288458,75
12.56150369,G10044,HH,6/16/2002,Low,Extravagant,Medium,Short,Hot,Battery room,Yes,Under review,Ceramic,Rough,-0.577823309,14.43707996,5.279990515,1.039423079,7.968943336,12.57616949,NA,21.01215392,9.407010524,-2.678368908,48.56806746,32.6685841,63.90535756,49.69892009,41.88763951,47.02443234,40.11438502,54.53406437,60.59093509,36.37062404,82.67516212,85.44126825,89.72255729,52.08791838,81.68388044,82.3740441,71.39744359,90.25774478,93.74894576,86.30184711,76
40.58868394,G10045,KG,6/22/2002,High,Cheap,Medium,Very Long,Hot,Battery room,No,Under review,Ceramic,Rough,43.91631227,50.3469788,51.92713472,48.67746438,44.79225464,41.40324574,42.88860777,44.13021272,48.30939939,46.66663484,73.26638599,62.3029425,66.32859605,58.98839816,60.13941754,69.47344734,65.31543143,70.17628456,59.2392904,57.16155005,162.4394226,155.675292,130.1212427,171.0563846,165.8921068,158.7250415,145.6671874,160.6409038,154.3966718,149.0849862,77
15.60879347,G10046,HH,6/29/2002,Low,NA,NA,Short,Hot,NA,No,Checked,NA,NA,14.38337325,12.21798097,-1.568848045,4.590548578,NA,5.647510305,1.299203422,3.003869898,0.796567221,5.353318951,58.26770675,52.7708105,50.67024644,59.61907284,47.55153854,68.25859916,53.11159839,60.06546965,45.11268342,NA,147.197555,142.5409967,139.8578857,153.0974785,161.2331775,150.9222935,147.795295,152.7700894,159.8694768,NA,78
27.0566924,G10047,HH,7/6/2002,Medium,Extravagant,Medium,Long,Hot,Compressor,Yes,Under review,Ceramic,Rough,21.92272172,20.64646309,12.21521872,22.20941496,21.03211982,16.56778713,NA,16.1989313,25.30850245,14.48037664,54.01637436,59.47005208,36.24608939,35.8689223,42.287865,45.14446117,48.05550413,37.43833443,38.70453237,50.0295854,106.6215279,126.0637016,121.3561863,113.7315813,106.3395189,119.2030275,117.7716826,112.0593756,122.0202736,93.2307608,79
19.7128646,G10048,HH,7/14/2002,Medium,Costly,Medium,Short,Warm,Boiler,Yes,Uncertain,NA,NA,11.50906452,NA,NA,23.33199,13.3065353,15.75710626,8.980839602,12.7727915,13.58377801,21.49436149,61.64883231,75.24951438,81.08105984,69.30495914,64.37630837,68.60672583,71.4361368,76.74614776,63.21402204,57.93952901,NA,153.1130483,NA,141.2015963,NA,NA,141.5518841,165.9235722,132.2228724,156.1812231,80
19.38259722,G10049,HH,7/20/2002,Medium,Cheap,Medium,Long,Hot,Compressor,No,Uncertain,Ceramic,Textured,0.891916118,14.54518655,3.479375316,5.327020826,2.415019116,1.601241444,NA,-5.443284164,4.20858854,2.289431991,34.52117303,59.61334762,52.20935042,57.55326482,58.28071466,52.49656023,40.86176752,39.78614822,40.0758589,32.61530695,39.19161545,38.20143087,47.46419189,34.42702508,32.38576182,43.18500489,45.47955872,40.2371144,28.74849058,43.99127581,81
11.93780075,G10050,KG,7/28/2002,High,Cheap,Fast,Short,Hot,Compressor,No,Under review,Wooden,Textured,9.890424245,10.88791049,4.275902808,-0.786886022,6.281822672,6.79313719,5.674266581,7.06995973,12.8527867,15.86281015,75.26265078,79.26891995,68.01929875,78.94430939,72.38115291,76.57788862,58.83528964,84.23002951,57.54981114,69.55116016,143.692234,128.2870381,140.2426244,137.8522777,140.2604242,144.1194967,146.5487926,136.2953007,131.6223012,138.1548211,82
25.84887445,G10051,HH,8/4/2002,High,Extravagant,Slow,Long,Hot,Boiler,No,Uncertain,Wooden,Rough,20.15403698,13.55734481,17.03348973,21.33126937,24.15093815,17.93725323,28.97532269,12.11092622,23.38914916,18.5517809,54.65874573,52.12919259,43.97901329,49.25758945,34.01222406,59.46799045,48.2510964,45.47273325,37.29756423,46.13022838,130.9242406,144.4617718,149.5798532,138.9540621,134.650232,148.8273343,145.5465033,148.2615507,150.889392,142.9398635,83
15.35932036,G10052,HH,8/10/2002,Low,Extravagant,Medium,Short,Warm,Battery room,Yes,Under review,Ceramic,Rough,16.81351627,15.4913353,14.10012803,11.86867616,7.551004499,11.61600605,NA,15.02631514,19.5460888,11.65829325,14.36593455,44.36731897,35.78919552,32.0920706,32.87798936,28.18065086,27.17218634,26.85258419,28.49891267,36.18380139,108.9561243,110.4540557,118.4505228,134.1280154,135.6048789,115.6134082,115.7140313,109.6705522,119.5609198,100.6542897,84
33.66712361,G10053,KG,8/18/2002,High,Extravagant,Slow,Very Long,Warm,Battery room,Yes,Checked,Wooden,Rough,50.34145153,43.1802725,36.12159734,53.86848127,41.04588018,44.93590263,36.6843667,38.66103853,45.84344227,44.52713463,54.92825242,39.15091724,43.13045496,38.63928065,64.48936395,53.96240754,28.39034332,60.89584189,56.01305107,49.16987388,9.681033723,9.024003214,16.66507095,-1.092459043,-0.399157673,9.941214827,8.767352308,11.03200772,13.42046223,19.09878427,85
39.62180754,G10054,HH,8/24/2002,High,Extravagant,Fast,Very Long,Warm,Compressor,Yes,Under review,Wooden,Smooth,20.24593883,26.65495778,16.657559,20.80349435,21.19947206,22.55861675,30.22305243,20.54229173,23.04503812,19.92922521,105.4653471,96.83307128,93.56271222,98.24293511,85.74878759,108.9524914,113.0857967,91.49309373,90.73507024,83.35390393,162.1619684,169.7426374,162.319495,152.9291509,161.0300047,150.7329473,159.8821284,165.7900048,172.4850145,147.4274826,86
26.17216933,G10055,KG,8/31/2002,Low,Extravagant,Fast,Long,Hot,Boiler,No,Under review,Ceramic,Rough,27.26374165,23.02288209,18.98325864,24.76525058,27.79005206,34.96132759,25.80463187,26.78031766,18.87618291,32.02012856,88.10009126,104.7964793,104.3856957,83.23961366,86.06691181,92.34232864,88.81351805,71.89070753,65.87138561,86.00448938,118.1781441,120.3781491,141.5648765,99.51343626,126.6657374,121.9523432,129.1800765,114.6848185,119.8906454,120.7242499,87
34.82617765,G10056,KG,9/7/2002,Low,Cheap,Medium,NA,Warm,Boiler,No,Uncertain,NA,Smooth,NA,42.63713404,45.28163658,39.7932421,36.55128092,46.44268539,NA,45.44498439,38.19052475,40.97973483,14.31267707,23.97018249,25.71762747,12.13490959,28.3037935,35.92058167,NA,29.51339022,29.83267753,19.10650338,187.2558477,178.6817208,187.7657277,187.81505,NA,171.2539697,183.9495172,NA,NA,170.8675972,88
12.59049132,G10057,KL,9/15/2002,Medium,Extravagant,Medium,Short,Hot,Compressor,No,Checked,Wooden,Rough,7.163311908,2.772076698,12.65401621,5.991387215,10.244793,3.351327023,8.10055571,3.425357892,8.315757651,7.424631909,36.0248446,47.75152955,36.38543254,41.27486043,58.11185033,47.64168886,55.56946933,45.66408972,44.28643736,51.41853762,77.73132649,91.04697142,94.3003745,76.24675935,80.81050242,86.73807346,82.57845928,99.28885872,81.49738886,86.42328077,89
25.4462254,G10058,KG,9/21/2002,Low,Cheap,Fast,Long,Warm,Boiler,No,Under review,Wooden,Textured,39.94108142,39.2999673,38.58621094,35.49717688,43.91176978,38.39481851,37.62097892,40.03849496,39.68746969,44.82490181,26.51432423,27.64965794,35.14161462,49.88865924,17.39613266,33.49813394,29.35632944,28.8214991,25.04797375,35.01124674,-44.83617406,-39.5900215,-29.21354002,-39.56362067,-25.45529298,-37.88478702,-29.46919356,-35.63246595,-37.82369166,-16.05629163,90
14.7994157,G10059,HH,9/29/2002,Medium,Extravagant,Fast,Long,Warm,Battery room,No,Uncertain,Wooden,Textured,1.37805692,3.953581976,6.014633209,10.54561536,10.1620441,-0.953437806,-2.985114307,5.110587423,-2.135526472,9.711438586,33.56414106,43.71489411,11.33977575,37.29868655,36.87118563,29.23392672,39.34774856,30.26817091,28.46790201,57.78845358,116.4333727,108.6003971,109.7644521,115.7120977,105.2824204,104.6619843,112.9256887,103.1163131,118.3138523,110.0689922,91
12.67445315,G10060,KL,10/6/2002,High,Extravagant,Fast,Short,Warm,Battery room,No,Under review,Wooden,Rough,11.82299684,13.57378856,14.95793348,11.38924547,13.17006654,2.183329441,6.701674856,14.56122639,10.56595067,17.04993096,-0.364463088,11.21879166,-8.571917626,-1.614466112,-7.70799429,3.89669374,5.821931351,3.352843186,6.758064485,-4.814121552,76.53646807,84.06773288,70.01782813,81.06818626,81.06290916,94.76842786,83.61923162,88.66555156,88.2836853,74.24325982,92
26.99970313,G10061,KG,10/13/2002,Medium,Cheap,Medium,Long,Warm,Boiler,No,Under review,Wooden,Rough,12.91623849,24.73628544,33.01595196,22.57102434,23.67096825,27.56953606,NA,20.88752466,20.27552673,21.90324809,25.98248686,33.12752982,22.9464213,30.32101924,17.97881755,28.74924123,24.68253028,42.48178622,39.21509193,35.45734167,67.36434935,58.66740028,69.22930309,60.44112754,80.82650491,87.44918981,57.44933063,55.73229492,66.48205232,51.62529757,93
27.30407435,G10062,HH,10/20/2002,Low,Costly,Medium,Long,Hot,Battery room,Yes,Checked,Metal,Textured,48.38435502,46.658123,40.37759444,49.31947995,44.27932104,46.51696044,43.94172098,43.81697276,44.57157902,50.35660372,22.10656073,7.803312651,22.07793832,22.34015095,22.79669252,28.95035738,27.60360987,15.37005855,20.31304077,26.76870898,82.26835569,77.49244146,89.63462109,85.71302247,78.32907692,90.83312593,87.32216535,93.33433008,84.07365135,78.81943435,94
39.08120237,G10063,KG,10/27/2002,Medium,Cheap,Medium,Long,Warm,Boiler,No,Under review,Wooden,Textured,47.51357362,45.04297446,38.13118291,40.54483419,46.25951606,46.18842506,50.27606524,47.22781626,41.24346603,39.18301849,95.11805598,96.48022972,88.65824368,90.09264176,90.83833085,79.58267222,99.04813709,85.91786492,80.83759382,76.19124526,127.85087,110.2557913,105.7159524,104.4960597,124.9447467,114.3920905,117.5632114,105.1362998,112.1125016,123.8076565,95
26.91287284,G10064,HH,11/2/2002,High,Extravagant,Fast,Short,Cold,Boiler,No,Checked,Wooden,Rough,35.39767908,49.34475338,37.43233603,49.38340722,45.11283807,43.379829,40.22537973,45.76334047,47.04765179,45.79574373,73.71190556,78.15284826,66.10042477,93.09359126,64.06182803,80.83862182,76.98637843,62.52280529,85.64249811,71.15243012,-21.12031113,-18.67279266,-19.81129614,-32.58945315,-35.19359305,-18.98868112,-16.6405886,-16.39518118,-19.37149571,-29.50801891,96
21.64890162,G10065,HH,11/9/2002,High,Extravagant,Fast,Long,Warm,Compressor,No,Uncertain,Wooden,Smooth,14.66509245,5.360973994,2.723522273,8.635806154,3.905645987,6.319793231,5.744971814,5.123445052,2.653334767,7.082869269,53.14748767,42.25134389,49.61935057,39.26718446,44.34988524,41.60011406,52.47567623,44.5099719,50.53945999,24.49895433,69.53476172,86.94392343,79.82608411,77.92871366,73.89180814,84.01227271,74.96965118,83.39285662,78.59637979,65.25595295,97
6.144525008,G10066,KG,11/16/2002,High,Cheap,Fast,NA,Hot,Compressor,No,Uncertain,Ceramic,Rough,11.11311431,15.11888684,NA,NA,6.12703309,13.59301508,5.699748931,11.24415014,7.5713697,12.70784924,70.43398667,44.73723378,NA,NA,42.64747729,56.46421016,50.15833692,68.30505475,NA,45.65401759,91.8934822,100.2925642,104.9198076,100.5512166,NA,101.9585301,99.60460874,113.4991837,102.733521,NA,98
15.3482115,G10067,KG,11/24/2002,Medium,Cheap,Medium,Short,Hot,Compressor,No,Uncertain,Ceramic,Smooth,14.35395287,15.00357105,-2.060074446,13.61261527,17.43815968,10.81667714,NA,8.821417859,16.75571725,14.50259267,40.11947751,28.63436303,20.85319045,27.56498626,20.54482773,34.51342433,34.34818447,50.98956116,32.60242147,35.47740752,-27.20971969,-25.24730227,-26.3786048,-24.21081765,-19.47587068,-19.17892044,-26.46692787,-24.3176435,-16.24763073,-39.84616354,99
26.27412755,G10068,KG,11/30/2002,Medium,Extravagant,Fast,Short,Warm,Compressor,Yes,Under review,Ceramic,Textured,41.83360677,48.11413624,47.97281607,53.31484366,44.3496548,49.24213124,44.56324845,51.55955828,54.18661684,51.99183787,72.56608283,47.71718832,51.07321481,60.02055067,60.76782142,63.14029276,73.77144402,73.38084302,40.87131512,53.41431459,84.66415784,87.2561739,79.51704071,79.83545047,88.98236058,102.7372646,107.7439306,94.47833207,103.0997747,89.13307045,100
27.72454524,G10069,KG,12/8/2002,High,Extravagant,Medium,Short,Hot,Boiler,Yes,Under review,Wooden,Rough,34.23547882,14.25705901,30.26289727,29.74443149,33.56468233,25.25258136,21.53869948,28.80923874,29.77933354,23.32586591,80.96488848,67.37738044,78.536887,58.28208634,79.42453284,70.86494115,65.63800611,69.02542384,72.16960309,63.58738395,69.69471353,54.99218252,76.64544402,55.59200901,64.64982284,60.31492099,71.57509274,69.36926174,55.19497452,57.98193419,101
26.96003773,G10070,HH,12/14/2002,Low,NA,NA,Very Long,Warm,NA,No,Under review,NA,Rough,9.108301433,18.39629,5.510827309,11.07226472,9.536043034,8.883709198,8.356594897,4.290426386,4.589871868,9.216598965,94.61423718,90.30480624,109.2984626,92.93714172,95.62879046,NA,NA,113.0925251,95.06039552,NA,-0.970507759,-28.36660349,-8.143164036,-30.16979753,-27.62152737,NA,-29.31979553,-18.61939014,-14.93577397,-21.01997036,102
29.85177309,G10071,HH,12/22/2002,Low,Extravagant,Fast,Very Long,Warm,Compressor,No,Under review,Wooden,Smooth,12.40947393,9.647315343,1.182433982,4.125187528,11.27912671,17.21869906,NA,10.70081908,14.4062065,12.02060654,58.12517571,67.47278013,59.55610081,72.20947186,66.53189371,70.96904072,67.51403148,63.03878849,67.45655921,57.53071317,41.46976816,27.07658747,25.80757661,48.3284801,13.6916777,30.05851949,45.53987511,37.72329443,37.99792499,37.18638587,103
22.67634788,G10072,HH,12/29/2002,Low,Extravagant,Fast,Short,Cold,Boiler,No,Under review,Wooden,Rough,35.07205208,40.62086199,32.83290759,37.54601182,37.21979852,35.73124778,39.26705902,30.54568947,40.43247331,33.76595903,43.02303724,66.04594429,65.01518565,38.82562056,45.8196561,52.68415627,43.67435951,43.69582966,53.39279217,52.61137042,104.499797,94.36068362,91.10482834,105.0076753,116.9446596,115.603754,105.3769767,95.05213579,99.48427538,89.44057887,104
20.13239918,G10073,HH,1/5/2003,Low,Cheap,Fast,Long,Cold,Battery room,No,Under review,Wooden,Textured,32.91753333,31.79114771,39.84545777,40.21754223,29.97430862,39.18418375,36.06418543,42.95390905,33.24406445,37.99063325,4.011153723,-2.173910721,-10.30514215,12.8500652,-17.26181036,16.02885917,12.71589965,2.650131978,-0.726912732,19.27110129,4.285138456,2.622765778,7.720987972,16.6631664,-8.126379244,20.60506827,3.490342025,14.29098874,3.573981078,-0.3353369,105
32.71007645,G10074,KG,1/12/2003,Medium,Cheap,Medium,Very Long,Warm,NA,No,Under review,Ceramic,Rough,27.50295326,25.20872858,32.20977201,NA,29.16402971,20.18940151,30.3947527,29.7623834,29.87449362,25.85345174,NA,23.29646378,NA,-0.254049497,23.36911121,17.12108411,NA,28.42250536,NA,34.91337771,-37.05436395,NA,-25.47197713,-30.60912529,-31.3504367,NA,-37.66455489,-19.84717849,-13.60435552,-20.50544196,106
24.21032779,G10075,HH,1/19/2003,High,Extravagant,Medium,Short,Hot,Boiler,Yes,Uncertain,Metal,Rough,19.22357317,15.47631873,27.72667405,26.9816736,21.15392897,27.88771765,32.30673056,14.37607616,30.67431624,37.89403607,29.5532985,10.92630248,14.60938968,31.91816301,6.842116358,9.7236226,28.8239185,14.20550115,33.39512856,17.65955542,-13.80643624,-25.71289841,-23.95337393,-31.29512022,-26.07668969,-21.51235258,-33.42081601,-29.99562069,-33.98947525,-24.34525362,107
21.92825161,G10076,HH,1/25/2003,Low,Extravagant,Slow,Long,Warm,Boiler,Yes,Uncertain,Ceramic,Textured,28.4110393,22.95107729,20.26138863,19.72879464,24.9410019,27.57124937,NA,23.48817628,26.33071293,19.19246898,30.665254,40.65157295,47.53529319,42.71554548,40.8725607,39.11412015,26.2224341,30.94513907,43.45644309,45.20741763,218.2434702,200.2574433,210.8652664,192.3767312,209.2550471,193.0847771,187.7635898,197.8567998,202.6943745,188.6667887,108
40.06111073,G10077,HH,2/2/2003,Low,Extravagant,Medium,Very Long,Hot,Compressor,No,Checked,Wooden,Smooth,23.85821548,23.6433943,37.3764704,34.48845419,36.97322722,29.92443998,36.48991335,24.69123283,30.87972219,26.88916489,77.78367919,68.72160736,85.5860669,67.86780548,83.05813031,61.88779593,72.19231761,55.88600312,66.14506715,64.23475641,11.94477169,12.76181582,21.51502446,15.17807308,14.47695222,19.38400778,-2.635516867,13.26152026,-6.555546391,-0.705141536,109
28.65045559,G10078,KG,2/8/2003,High,Extravagant,Medium,Very Long,Warm,Boiler,No,Checked,Wooden,Rough,9.577149528,2.484001477,5.247921557,3.938802439,8.689403403,9.157186135,7.535560937,7.022372068,13.75046764,6.336443185,-18.01880294,8.250922671,6.026040195,-1.064705402,-9.005025062,-13.4605539,13.66941522,13.37342285,5.120538982,14.91538541,146.8838815,132.0761913,146.6142788,127.2888522,152.6967185,147.1190628,161.039186,141.0165495,139.2750949,137.5058815,110
14.52220634,G10079,HH,2/15/2003,Low,Costly,Medium,Long,Warm,Compressor,Yes,Checked,Wooden,Rough,5.466484611,9.745073765,7.16446853,2.029541386,3.737853008,6.309832625,NA,14.9588392,11.32586808,14.21214372,20.81718287,8.209078606,5.855238385,0.732333695,22.2137937,5.821599925,1.712335097,8.086767077,11.11528485,1.19644907,60.53092208,49.00520987,46.96308799,26.03152887,60.93109241,54.18316188,41.23733066,60.89701061,56.54273834,49.7044385,111
25.43759676,G10080,HH,2/23/2003,Medium,Extravagant,Medium,Short,Warm,Compressor,Yes,Checked,Ceramic,Textured,38.99534956,43.44599111,30.53097295,42.46780878,48.27989953,29.4933031,32.32119385,38.9830423,44.02281705,34.06740129,91.32852428,65.38568624,73.3566821,74.31297424,72.6175118,80.83011076,84.96411563,57.6973178,63.71984395,62.67275802,73.97529497,87.51783302,74.53275359,73.6340638,72.40305729,76.83736065,90.74318919,71.844799,77.09069969,67.74630981,112
28.7452622,G10081,KG,3/2/2003,Medium,Extravagant,Medium,Short,Hot,Compressor,No,Checked,Wooden,Rough,45.8517333,44.20537204,50.90373684,42.70424487,49.61326438,43.48572608,45.67034198,45.75972379,47.49462206,37.54572283,76.12140223,52.32365898,68.44802289,72.81175855,61.17881691,69.42321727,86.95848824,66.24107169,61.63193705,60.17935926,-3.688737603,-17.20440787,-1.309964812,4.89887333,-5.249436061,-0.785008758,-1.806430077,2.035953579,-1.851100219,-14.53852097,113
